carat,cut,colour,clarity,depth,table,price,x,y,z,clarity_n,colour_n,Depth_check
0.33,Premium,G,VVS1,60.9,60.0,1114,4.5,4.46,2.73,6,3,60.93749999999999
0.33,Ideal,G,VVS1,61.7,54.0,1114,4.48,4.47,2.76,6,3,61.67597765363129
0.33,Premium,G,VVS1,60.9,58.0,1114,4.47,4.43,2.71,6,3,60.898876404494395
0.33,Premium,G,VVS1,60.4,59.0,1114,4.47,4.44,2.69,6,3,60.38159371492705
0.33,Ideal,G,VVS1,61.5,56.0,1114,4.46,4.45,2.74,6,3,61.50392817059484
0.33,Ideal,G,VVS1,61.7,56.0,1114,4.47,4.45,2.75,6,3,61.65919282511211
0.33,Ideal,G,VVS1,62.0,56.0,1114,4.48,4.45,2.77,6,3,62.038073908174695
0.33,Ideal,G,VVS1,62.0,56.0,1114,4.48,4.45,2.77,6,3,62.038073908174695
0.33,Ideal,G,VVS1,62.2,57.0,1114,4.46,4.41,2.76,6,3,62.23224351747463
0.33,Premium,G,VVS1,61.2,60.0,1114,4.44,4.42,2.71,6,3,61.17381489841987
0.33,Ideal,G,VVS1,61.8,55.0,1114,4.45,4.42,2.74,6,3,61.781285231116115
0.33,Ideal,G,VVS1,60.8,56.0,1114,4.46,4.42,2.7,6,3,60.810810810810814
0.33,Ideal,G,VVS1,62.3,55.0,1114,4.46,4.43,2.77,6,3,62.31721034870641
0.33,Premium,G,VVS1,61.9,59.0,1114,4.41,4.38,2.72,6,3,61.88850967007964
0.33,Premium,G,VVS1,62.8,59.0,1114,4.44,4.38,2.77,6,3,62.811791383219955
0.33,Premium,G,VVS1,61.4,60.0,1114,4.44,4.39,2.71,6,3,61.381653454133634
0.33,Premium,G,VVS1,62.1,58.0,1114,4.43,4.4,2.74,6,3,62.061155152887885
0.5,Fair,E,SI2,59.8,66.0,1114,5.18,5.09,3.07,1,5,59.78578383641675
0.54,Fair,F,SI1,61.4,66.0,1114,5.24,5.18,3.2,2,4,61.42034548944338
0.5,Fair,E,SI1,65.1,58.0,1114,5.04,4.94,3.25,2,5,65.13026052104208
0.32,Ideal,D,VS1,60.9,57.0,1114,4.48,4.45,2.72,4,6,60.91825307950728
0.41,Ideal,F,VVS2,61.9,55.0,1115,4.78,4.79,2.96,5,4,61.85997910135841
0.41,Premium,F,VVS2,60.1,59.0,1115,4.79,4.82,2.89,5,4,60.14568158168575
0.41,Very Good,F,VVS2,60.3,58.0,1115,4.79,4.83,2.9,5,4,60.29106029106028
0.41,Ideal,F,VVS2,61.9,55.0,1115,4.74,4.79,2.95,5,4,61.909758656873024
0.41,Ideal,F,VVS2,60.1,57.0,1115,4.83,4.85,2.91,5,4,60.12396694214876
0.41,Premium,F,VVS2,60.4,58.0,1115,4.8,4.84,2.91,5,4,60.37344398340249
0.41,Ideal,F,VVS2,61.7,57.0,1115,4.73,4.8,2.94,5,4,61.699895068205656
0.41,Premium,F,VVS2,61.0,59.0,1115,4.77,4.83,2.93,5,4,61.04166666666667
0.41,Ideal,F,VVS2,61.0,56.0,1115,4.78,4.82,2.93,5,4,61.04166666666666
0.41,Ideal,F,VVS2,62.6,55.0,1115,4.73,4.76,2.97,5,4,62.59220231822972
0.41,Premium,F,VVS2,61.0,59.0,1115,4.79,4.82,2.93,5,4,60.97814776274714
0.41,Very Good,F,VVS2,62.9,54.0,1115,4.7,4.74,2.97,5,4,62.923728813559315
0.41,Ideal,F,VVS2,60.6,57.0,1115,4.81,4.86,2.93,5,4,60.59979317476732
0.41,Ideal,F,VVS2,61.4,56.0,1115,4.76,4.81,2.94,5,4,61.442006269592476
0.41,Premium,F,VVS2,60.1,58.0,1115,4.79,4.83,2.89,5,4,60.083160083160074
0.41,Ideal,F,VVS2,61.2,56.0,1115,4.78,4.8,2.93,5,4,61.16910229645094
0.41,Ideal,F,VVS2,62.3,56.0,1115,4.73,4.77,2.96,5,4,62.31578947368421
0.41,Ideal,F,VVS2,62.5,56.0,1115,4.72,4.75,2.96,5,4,62.51319957761353
0.41,Ideal,F,VVS2,61.7,56.0,1115,4.78,4.81,2.96,5,4,61.73096976016684
0.41,Premium,F,VVS2,60.6,58.0,1115,4.79,4.84,2.92,5,4,60.64382139148495
0.41,Premium,F,VVS2,62.4,58.0,1115,4.7,4.76,2.95,5,4,62.36786469344608
0.41,Ideal,E,VS1,60.4,55.0,1115,4.85,4.89,2.94,4,5,60.36960985626284
0.41,Ideal,H,VVS1,62.7,54.0,1115,4.79,4.78,3.0,6,2,62.69592476489028
0.41,Premium,H,VVS1,60.4,58.0,1115,4.85,4.79,2.91,6,2,60.37344398340249
0.41,Premium,H,VVS1,61.4,60.0,1115,4.78,4.73,2.92,6,2,61.40904311251313
0.41,Ideal,H,VVS1,62.2,57.0,1115,4.78,4.74,2.96,6,2,62.18487394957983
0.41,Ideal,H,VVS1,61.4,56.0,1115,4.8,4.77,2.94,6,2,61.442006269592476
0.7,Premium,G,I1,59.2,61.0,1115,5.76,5.7,3.39,0,3,59.16230366492146
0.7,Very Good,G,I1,63.1,56.0,1115,5.6,5.51,3.51,0,3,63.18631863186319
0.7,Fair,G,I1,64.6,59.0,1115,5.64,5.48,3.6,0,3,64.74820143884891
0.51,Premium,H,SI1,60.6,59.0,1116,5.17,5.13,3.12,2,2,60.582524271844655
0.41,Very Good,E,VVS2,62.2,57.0,1116,4.76,4.79,2.97,5,5,62.19895287958115
0.4,Very Good,F,VVS1,63.7,58.0,1116,4.65,4.68,2.97,6,4,63.665594855305464
0.49,Very Good,F,SI1,62.5,57.0,1116,4.99,5.02,3.13,2,4,62.53746253746254
0.51,Premium,H,SI1,61.9,56.0,1116,5.13,5.12,3.17,2,2,61.853658536585364
0.51,Good,H,SI1,63.6,57.0,1116,5.09,5.04,3.22,2,2,63.573543928923996
0.38,Ideal,F,VS1,61.3,56.0,1116,4.68,4.72,2.88,4,4,61.27659574468086
0.35,Ideal,E,VVS1,62.2,56.0,1116,4.53,4.51,2.81,6,5,62.16814159292036
0.35,Ideal,G,IF,61.1,56.0,1116,4.59,4.54,2.79,7,3,61.1171960569551
0.35,Ideal,E,VVS1,62.0,56.0,1116,4.58,4.51,2.82,6,5,62.04620462046205
0.35,Ideal,E,VVS1,60.7,57.0,1116,4.57,4.53,2.76,6,5,60.65934065934065
0.35,Premium,E,VVS1,60.7,59.0,1116,4.58,4.55,2.77,6,5,60.679079956188396
0.35,Premium,E,VVS1,61.0,58.0,1116,4.56,4.52,2.77,6,5,61.01321585903085
0.46,Ideal,E,SI2,61.3,56.0,1116,5.02,4.96,3.06,1,5,61.32264529058116
0.35,Premium,G,IF,59.1,59.0,1116,4.62,4.59,2.72,7,3,59.066232356134634
0.35,Ideal,G,IF,61.4,55.0,1116,4.59,4.56,2.81,7,3,61.42076502732241
0.35,Premium,G,IF,60.6,60.0,1116,4.57,4.54,2.76,7,3,60.5927552140505
0.35,Ideal,G,IF,61.8,55.0,1116,4.56,4.54,2.81,7,3,61.75824175824176
0.35,Ideal,G,IF,62.3,55.0,1116,4.52,4.5,2.81,7,3,62.305986696230605
0.35,Premium,G,IF,62.2,58.0,1116,4.52,4.45,2.79,7,3,62.20735785953178
0.62,Good,J,SI1,59.9,65.0,1116,5.58,5.5,3.32,2,0,59.92779783393502
0.32,Ideal,H,IF,61.1,56.0,1116,4.46,4.45,2.72,7,2,61.05499438832772
0.32,Premium,H,IF,60.7,58.0,1116,4.47,4.46,2.71,7,2,60.694288913773796
0.47,Premium,G,VS2,61.0,59.0,1116,5.03,5.0,3.06,3,3,61.01694915254237
0.31,Premium,E,VVS2,62.2,56.0,1116,4.31,4.28,2.67,5,5,62.165308498253786
0.39,Very Good,F,VVS2,58.2,62.0,1117,4.77,4.82,2.79,5,4,58.18561001042753
0.58,Very Good,G,SI2,63.3,58.0,1117,5.26,5.29,3.34,1,3,63.317535545023695
0.38,Ideal,F,VVS2,61.0,57.0,1117,4.69,4.72,2.87,5,4,60.99893730074389
0.38,Very Good,D,VS2,63.4,55.0,1117,4.67,4.63,2.95,3,6,63.44086021505376
0.38,Premium,D,VS2,58.8,61.0,1117,4.74,4.71,2.78,3,6,58.83597883597884
0.38,Premium,F,VS1,60.2,58.0,1117,4.73,4.71,2.84,4,4,60.16949152542372
0.38,Premium,D,VS2,61.5,62.0,1117,4.63,4.6,2.84,3,6,61.53846153846153
0.38,Premium,D,VS2,58.8,61.0,1117,4.77,4.72,2.79,3,6,58.79873551106429
0.38,Premium,D,VS2,58.7,61.0,1117,4.77,4.74,2.79,3,6,58.67507886435332
0.55,Ideal,G,SI2,62.1,56.0,1117,5.25,5.22,3.25,1,3,62.0821394460363
0.38,Ideal,H,VS1,60.6,57.0,1117,4.73,4.7,2.85,4,2,60.44538706256628
0.43,Ideal,G,VVS1,61.5,56.0,1118,4.87,4.89,3.0,6,3,61.47540983606557
0.5,Ideal,F,SI2,60.5,56.0,1118,5.17,5.19,3.14,1,4,60.617760617760624
0.38,Premium,E,VVS1,60.6,59.0,1119,4.65,4.62,2.81,6,5,60.62567421790723
0.36,Very Good,D,VVS1,59.0,59.0,1119,4.66,4.69,2.76,6,6,59.03743315508021
0.44,Premium,H,VVS1,60.1,58.0,1119,4.92,4.96,2.97,6,2,60.12145748987855
0.51,Good,H,SI1,63.7,56.0,1119,5.07,5.1,3.24,2,2,63.716814159292035
0.51,Good,H,SI1,63.4,57.0,1119,5.06,5.09,3.22,2,2,63.448275862068975
0.56,Ideal,J,SI1,61.8,58.0,1119,5.27,5.31,3.27,2,0,61.8147448015123
0.5,Ideal,H,SI2,62.3,56.0,1119,5.14,5.09,3.19,1,2,62.36559139784946
0.52,Good,E,SI2,63.7,56.0,1120,5.12,5.15,3.27,1,5,63.68062317429406
0.52,Very Good,E,SI2,61.8,54.0,1120,5.15,5.18,3.19,1,5,61.76185866408519
0.52,Very Good,E,SI2,62.9,56.0,1120,5.12,5.15,3.23,1,5,62.9016553067186
0.43,Ideal,I,VVS1,60.6,57.0,1120,4.88,4.94,2.97,6,1,60.48879837067209
0.38,Ideal,F,VVS1,61.5,56.0,1120,4.68,4.71,2.88,6,4,61.341853035143764
0.3,Ideal,E,IF,60.9,56.0,1120,4.31,4.33,2.63,7,5,60.879629629629626
0.4,Good,G,IF,59.7,62.0,1120,4.75,4.8,2.85,7,3,59.68586387434554
0.5,Good,G,SI2,62.3,64.0,1121,5.1,5.02,3.15,1,3,62.252964426877476
0.5,Premium,G,SI2,62.6,58.0,1121,5.09,5.03,3.17,1,3,62.64822134387351
0.41,Ideal,G,VS1,61.1,55.0,1121,4.79,4.83,2.94,4,3,61.122661122661114
0.57,Ideal,H,SI2,62.0,57.0,1121,5.3,5.35,3.3,1,2,61.9718309859155
0.51,Ideal,G,SI2,61.9,55.0,1121,5.12,5.14,3.17,1,3,61.79337231968811
0.52,Ideal,F,SI2,61.5,55.0,1121,5.17,5.2,3.19,1,4,61.52362584378013
0.52,Ideal,F,SI2,61.3,55.0,1121,5.18,5.2,3.18,1,4,61.271676300578044
0.52,Premium,G,SI2,59.2,60.0,1121,5.29,5.21,3.11,1,3,59.23809523809524
0.39,Premium,E,VS2,60.9,60.0,1121,4.71,4.68,2.86,3,5,60.91586794462194
0.41,Very Good,F,VVS1,61.4,58.0,1122,4.76,4.78,2.93,6,4,61.42557651991615
0.5,Very Good,F,SI1,60.0,54.0,1122,5.13,5.2,3.1,2,4,60.01936108422072
0.51,Very Good,G,SI1,63.4,56.0,1122,5.03,5.1,3.21,2,3,63.3761105626851
0.53,Good,J,VS2,63.8,57.0,1122,5.12,5.1,3.26,3,0,63.79647749510764
0.53,Very Good,J,VS2,63.3,56.0,1122,5.18,5.12,3.26,3,0,63.300970873786405
0.53,Premium,J,VS2,60.9,59.0,1122,5.27,5.2,3.19,3,0,60.93600764087871
0.51,Ideal,I,SI1,62.5,57.0,1122,5.1,5.07,3.18,2,1,62.53687315634218
0.31,Ideal,F,IF,62.3,57.0,1122,4.34,4.3,2.69,7,4,62.26851851851851
0.31,Premium,F,IF,60.8,59.0,1122,4.39,4.36,2.66,7,4,60.8
0.31,Premium,F,IF,61.6,58.0,1122,4.37,4.33,2.68,7,4,61.60919540229886
0.5,Fair,H,VS2,62.4,69.0,1122,5.07,4.99,3.14,3,2,62.42544731610338
0.41,Ideal,D,SI1,61.8,56.0,1122,4.78,4.73,2.94,2,6,61.82965299684542
0.31,Ideal,F,IF,62.2,56.0,1122,4.34,4.31,2.69,7,4,62.196531791907525
0.34,Premium,G,VVS1,61.5,59.0,1122,4.5,4.47,2.76,6,3,61.53846153846155
0.39,Ideal,E,VS1,60.2,56.0,1123,4.79,4.78,2.88,4,5,60.18808777429467
0.5,Very Good,D,SI2,58.9,60.0,1123,5.2,5.23,3.07,1,6,58.8686481303931
0.4,Premium,G,VVS1,62.3,58.0,1123,4.66,4.72,2.92,6,3,62.26012793176973
0.4,Ideal,D,VS1,59.9,57.0,1123,4.77,4.82,2.87,4,6,59.85401459854015
0.4,Ideal,G,VVS1,62.4,57.0,1123,4.74,4.78,2.97,6,3,62.39495798319328
0.4,Very Good,G,VVS1,61.7,58.0,1123,4.69,4.71,2.9,6,3,61.702127659574465
0.4,Premium,D,VS1,62.1,58.0,1123,4.7,4.73,2.93,4,6,62.142099681866384
0.4,Very Good,G,VVS1,60.9,57.0,1123,4.76,4.8,2.91,6,3,60.878661087866114
0.4,Very Good,D,VS1,62.9,56.0,1123,4.67,4.71,2.95,4,6,62.8997867803838
0.4,Premium,D,VS1,60.9,58.0,1123,4.78,4.81,2.92,4,6,60.89676746611053
0.4,Premium,D,VS1,62.5,60.0,1123,4.66,4.72,2.93,4,6,62.47334754797442
0.4,Premium,G,VVS1,61.5,58.0,1123,4.69,4.74,2.9,6,3,61.50583244962885
0.4,Ideal,G,VVS1,61.6,57.0,1123,4.75,4.76,2.93,6,3,61.619348054679286
0.4,Ideal,G,VVS1,61.4,55.0,1123,4.72,4.76,2.91,6,3,61.392405063291136
0.4,Ideal,G,VVS1,61.2,56.0,1123,4.75,4.79,2.92,6,3,61.21593291404613
0.4,Premium,D,VS1,59.2,59.0,1123,4.79,4.81,2.84,4,6,59.16666666666667
0.41,Ideal,G,VVS1,61.0,55.0,1123,4.8,4.82,2.93,6,3,60.91476091476091
0.41,Ideal,G,VVS1,61.5,57.0,1123,4.79,4.82,2.95,6,3,61.39438085327784
0.39,Premium,D,VS1,61.7,59.0,1123,4.69,4.64,2.88,4,6,61.736334405144696
0.53,Very Good,J,VS2,62.4,58.0,1124,5.15,5.24,3.24,3,0,62.36766121270452
0.44,Ideal,H,VVS1,61.1,57.0,1124,4.87,4.92,2.99,6,2,61.082737487231874
0.39,Ideal,F,VVS1,62.2,54.0,1124,4.71,4.74,2.94,6,4,62.22222222222223
0.39,Ideal,F,VVS1,62.3,55.0,1124,4.67,4.7,2.92,6,4,62.3265741728922
0.39,Ideal,F,VVS1,61.8,55.0,1124,4.69,4.73,2.91,6,4,61.78343949044585
0.39,Ideal,F,VVS1,61.7,55.0,1124,4.69,4.71,2.9,6,4,61.702127659574465
0.39,Ideal,F,VVS1,62.1,55.0,1124,4.69,4.71,2.92,6,4,62.12765957446808
0.37,Premium,E,VS1,60.4,58.0,1124,4.66,4.61,2.8,4,5,60.409924487594395
0.37,Ideal,E,VS1,61.2,56.0,1124,4.67,4.64,2.85,4,5,61.22448979591837
0.37,Ideal,D,VS2,61.6,56.0,1124,4.63,4.59,2.84,3,6,61.60520607375272
0.37,Ideal,D,VS2,61.3,56.0,1124,4.64,4.6,2.83,3,6,61.25541125541127
0.37,Ideal,D,VS2,61.0,56.0,1124,4.7,4.65,2.85,3,6,60.96256684491978
0.37,Premium,D,VS2,61.0,59.0,1124,4.63,4.59,2.81,3,6,60.95444685466378
0.5,Good,F,SI1,63.7,61.0,1125,5.02,4.99,3.19,2,4,63.73626373626374
0.5,Very Good,F,SI2,62.9,63.0,1125,4.99,4.93,3.12,1,4,62.903225806451616
0.5,Premium,F,SI1,59.6,61.0,1125,5.15,5.12,3.06,2,4,59.59104186952288
0.51,Premium,H,SI2,62.9,56.0,1125,5.08,5.06,3.19,1,2,62.91913214990138
0.6,Ideal,I,SI2,62.2,54.0,1125,5.4,5.44,3.37,1,1,62.17712177121771
0.52,Ideal,I,SI2,61.9,55.0,1125,5.17,5.23,3.22,1,1,61.92307692307692
0.64,Ideal,H,SI2,60.8,56.0,1125,5.57,5.61,3.4,1,2,60.82289803220036
0.38,Ideal,G,IF,62.0,54.0,1125,4.66,4.7,2.9,7,3,61.96581196581197
0.3,Ideal,E,VVS2,61.4,55.0,1125,4.36,4.34,2.67,5,5,61.379310344827594
0.4,Premium,E,VS1,60.1,58.0,1125,4.76,4.72,2.85,4,5,60.12658227848101
0.4,Ideal,H,VVS2,60.8,55.0,1125,4.82,4.79,2.92,5,2,60.770031217481794
0.4,Premium,H,VVS2,60.9,58.0,1125,4.79,4.74,2.9,5,2,60.86044071353619
0.4,Premium,H,VVS2,60.6,60.0,1125,4.79,4.75,2.89,5,2,60.587002096436066
0.33,Premium,G,SI1,62.3,59.0,492,4.39,4.44,2.75,2,3,62.287655719139295
0.33,Premium,D,SI2,62.1,58.0,492,4.4,4.43,2.74,1,6,62.061155152887885
0.33,Very Good,G,SI1,61.6,57.0,492,4.42,4.45,2.73,2,3,61.55580608793686
0.33,Ideal,D,SI2,61.1,57.0,492,4.47,4.5,2.74,1,6,61.09253065774806
0.33,Very Good,D,SI2,62.9,56.0,492,4.41,4.43,2.78,1,6,62.89592760180996
0.33,Very Good,G,SI1,59.8,58.0,492,4.52,4.54,2.71,2,3,59.823399558498906
0.33,Ideal,G,SI1,61.3,56.0,492,4.46,4.51,2.75,2,3,61.3154960981048
0.33,Very Good,D,SI2,60.7,56.0,492,4.43,4.46,2.7,1,6,60.74240719910011
0.33,Very Good,G,SI1,61.1,59.0,492,4.42,4.45,2.71,2,3,61.104847801578345
0.33,Ideal,D,SI2,62.0,57.0,492,4.45,4.46,2.76,1,6,61.95286195286195
0.37,Very Good,E,SI2,61.6,56.0,493,4.61,4.65,2.85,1,5,61.55507559395247
0.23,Ideal,F,VS2,61.8,55.0,493,3.93,3.96,2.43,3,4,61.59695817490495
0.23,Ideal,F,VS1,61.9,56.0,493,3.94,3.96,2.44,4,4,61.77215189873417
0.31,Ideal,G,SI1,61.8,55.0,493,4.38,4.42,2.72,2,3,61.81818181818181
0.31,Ideal,G,SI1,61.6,57.0,493,4.32,4.35,2.67,2,3,61.59169550173011
0.31,Ideal,G,SI1,61.9,55.0,493,4.38,4.41,2.72,2,3,61.88850967007964
0.31,Ideal,G,SI1,61.2,56.0,493,4.37,4.39,2.68,2,3,61.18721461187215
0.31,Ideal,G,SI1,62.1,54.0,493,4.34,4.36,2.7,2,3,62.06896551724139
0.35,Very Good,F,SI2,61.2,55.0,494,4.56,4.57,2.79,1,4,61.1171960569551
0.32,Ideal,J,VVS1,62.3,54.0,494,4.41,4.43,2.75,6,0,62.217194570135746
0.32,Ideal,J,VVS1,60.8,56.0,494,4.47,4.48,2.72,6,0,60.78212290502794
0.3,Ideal,I,VVS2,62.2,56.0,495,4.25,4.3,2.66,5,1,62.222222222222214
0.3,Ideal,I,VVS2,62.5,54.0,495,4.27,4.31,2.68,5,1,62.470862470862485
0.34,Ideal,I,VS2,61.1,55.0,495,4.51,4.55,2.77,3,1,61.14790286975718
0.34,Ideal,I,VS2,61.5,55.0,495,4.53,4.55,2.79,3,1,61.45374449339207
0.3,Ideal,G,VS2,62.2,54.0,495,4.29,4.33,2.68,3,3,62.18097447795823
0.3,Ideal,E,I1,60.3,57.0,495,4.39,4.36,2.64,0,5,60.34285714285714
0.29,Very Good,E,VS1,62.1,57.0,496,4.2,4.24,2.62,4,5,62.08530805687203
0.27,Ideal,H,VVS2,61.9,55.0,496,4.14,4.16,2.57,5,2,61.92771084337349
0.3,Ideal,H,VS2,61.9,55.0,496,4.28,4.31,2.66,3,2,61.93247962747381
0.4,Ideal,H,VVS2,62.1,57.0,1125,4.74,4.69,2.93,5,2,62.142099681866384
0.4,Very Good,H,VVS2,63.2,55.0,1125,4.73,4.7,2.98,5,2,63.20254506892895
0.4,Ideal,H,VVS2,62.2,56.0,1125,4.75,4.7,2.94,5,2,62.22222222222223
0.4,Ideal,H,VVS2,62.3,57.0,1125,4.73,4.71,2.94,5,2,62.28813559322033
0.4,Ideal,H,VVS2,62.4,57.0,1125,4.73,4.69,2.94,5,2,62.42038216560508
0.4,Ideal,G,VS1,62.8,56.0,1125,4.7,4.67,2.94,4,3,62.75346851654215
0.4,Ideal,G,VS1,62.2,56.0,1125,4.74,4.72,2.94,4,3,62.15644820295982
0.4,Ideal,G,VS1,62.4,57.0,1125,4.74,4.72,2.95,4,3,62.36786469344608
0.4,Ideal,G,VS1,61.3,55.0,1125,4.78,4.75,2.92,4,3,61.28016789087093
0.4,Premium,G,VS1,60.3,59.0,1125,4.8,4.76,2.88,4,3,60.251046025104614
0.4,Premium,G,VS1,60.7,58.0,1125,4.81,4.78,2.91,4,3,60.68821689259646
0.4,Premium,G,VS1,61.3,60.0,1125,4.71,4.66,2.87,4,3,61.25933831376734
0.4,Ideal,E,VS1,61.6,56.0,1125,4.78,4.73,2.93,4,5,61.61934805467927
0.4,Ideal,E,VS1,61.2,57.0,1125,4.77,4.74,2.91,4,5,61.198738170347006
0.4,Premium,E,VS1,61.8,56.0,1125,4.77,4.74,2.94,4,5,61.829652996845425
0.4,Ideal,E,VS1,62.0,54.0,1125,4.77,4.74,2.95,4,5,62.039957939011565
0.4,Premium,E,VS1,60.4,59.0,1125,4.81,4.76,2.89,4,5,60.397074190177634
0.4,Premium,E,VS1,60.3,58.0,1125,4.82,4.8,2.9,4,5,60.29106029106028
0.4,Premium,E,VS1,62.8,59.0,1125,4.67,4.63,2.92,4,5,62.79569892473118
0.4,Ideal,E,VS1,62.6,56.0,1125,4.72,4.67,2.94,4,5,62.61980830670926
0.4,Premium,E,VS1,62.5,58.0,1125,4.72,4.69,2.94,4,5,62.48671625929862
0.4,Ideal,E,VS1,62.3,56.0,1125,4.73,4.71,2.94,4,5,62.28813559322033
0.4,Premium,E,VS1,62.4,54.0,1125,4.75,4.71,2.95,4,5,62.36786469344608
0.4,Premium,E,VS1,60.5,61.0,1125,4.74,4.72,2.86,4,5,60.46511627906976
0.4,Premium,E,VS1,61.2,59.0,1125,4.76,4.72,2.9,4,5,61.18143459915611
0.4,Premium,E,VS1,61.8,55.0,1125,4.76,4.72,2.93,4,5,61.814345991561176
0.4,Ideal,E,VS1,62.2,55.0,1125,4.76,4.72,2.95,4,5,62.23628691983122
0.4,Ideal,E,VS1,61.7,55.0,1125,4.76,4.73,2.93,4,5,61.74920969441517
0.5,Premium,F,SI2,59.9,60.0,1125,5.22,5.16,3.11,1,4,59.92292870905588
0.4,Ideal,D,VS2,60.5,57.0,1125,4.8,4.76,2.89,3,6,60.460251046025114
0.61,Very Good,J,SI2,58.1,63.0,1125,5.62,5.6,3.26,1,0,58.11051693404635
0.5,Premium,J,SI1,60.7,58.0,1125,5.13,5.11,3.11,2,0,60.7421875
0.36,Ideal,D,VVS2,61.0,56.0,1126,4.57,4.61,2.8,5,6,61.00217864923747
0.42,Ideal,H,IF,61.6,56.0,1126,4.84,4.87,2.99,7,2,61.58599382080329
0.39,Premium,E,VVS2,59.5,58.0,1126,4.77,4.74,2.83,5,5,59.516298633017875
0.5,Ideal,G,SI2,61.0,57.0,1127,5.13,5.15,3.13,1,3,60.894941634241235
0.53,Ideal,I,SI1,61.6,56.6,1127,5.19,5.21,3.21,2,1,61.730769230769226
0.45,Good,G,VS1,64.1,58.8,1127,4.79,4.86,3.09,4,3,64.04145077720207
0.53,Good,E,SI2,63.0,60.0,1127,5.11,5.14,3.23,1,5,63.02439024390244
0.39,Fair,G,IF,57.1,61.0,1127,4.83,4.88,2.77,7,3,57.05458290422244
0.56,Ideal,G,SI2,61.0,57.0,1127,5.34,5.32,3.25,1,3,60.97560975609756
0.5,Very Good,E,SI1,61.4,63.0,1128,5.06,5.1,3.12,2,5,61.41732283464567
0.4,Ideal,F,VVS1,61.7,57.0,1128,4.72,4.75,2.92,6,4,61.668426610348476
0.4,Ideal,F,VVS1,61.5,56.0,1128,4.73,4.77,2.92,6,4,61.473684210526315
0.4,Very Good,D,VVS2,62.0,61.0,1128,4.7,4.72,2.92,5,6,61.99575371549894
0.51,Good,H,VS2,61.8,65.0,1128,5.07,5.02,3.12,3,2,61.843409316154606
0.51,Ideal,E,SI2,61.3,61.0,1128,5.13,5.15,3.15,1,5,61.284046692607
0.54,Very Good,J,VS2,63.0,57.0,1129,5.17,5.21,3.27,3,0,63.00578034682081
0.45,Very Good,E,VS2,61.8,58.0,1129,4.9,4.94,3.04,3,5,61.78861788617886
0.39,Premium,E,VVS2,61.1,59.0,1129,4.68,4.74,2.88,5,5,61.146496815286625
0.33,Premium,D,VVS1,61.8,58.0,1129,4.4,4.43,2.73,6,6,61.83465458663647
0.33,Ideal,E,IF,61.9,57.0,1129,4.41,4.45,2.74,7,5,61.85101580135441
0.33,Premium,E,IF,60.8,58.0,1129,4.46,4.49,2.72,7,5,60.78212290502794
0.39,Ideal,F,VVS1,61.4,54.0,1129,4.7,4.73,2.9,6,4,61.50583244962885
0.51,Ideal,G,SI2,61.5,55.0,1129,5.16,5.18,3.18,1,3,61.50870406189555
0.51,Good,G,SI2,63.6,54.0,1129,5.08,5.05,3.22,1,3,63.573543928923996
0.43,Ideal,I,IF,62.0,55.0,1129,4.85,4.83,3.0,7,1,61.98347107438017
0.43,Premium,I,IF,61.2,58.0,1129,4.88,4.83,2.97,7,1,61.1740473738414
0.43,Ideal,G,VVS2,61.9,55.0,1129,4.86,4.84,3.0,5,3,61.85567010309279
0.43,Ideal,G,VVS2,60.9,57.0,1129,4.9,4.85,2.97,5,3,60.92307692307692
0.43,Ideal,G,VVS2,60.1,57.0,1129,4.91,4.88,2.94,5,3,60.06128702757917
0.43,Premium,G,VVS2,62.3,60.0,1129,4.85,4.78,3.0,5,3,62.30529595015577
0.43,Premium,G,VVS2,62.2,55.0,1129,4.84,4.81,3.0,5,3,62.176165803108816
0.43,Ideal,G,VVS2,61.4,55.0,1129,4.88,4.83,2.98,5,3,61.38002059732234
0.43,Premium,F,VS1,62.5,58.0,1129,4.85,4.78,3.01,4,4,62.51298026998962
0.43,Premium,F,VS1,61.0,57.0,1129,4.89,4.84,2.97,4,4,61.048304213771836
0.43,Premium,F,VS1,59.9,58.0,1129,4.93,4.89,2.94,4,4,59.877800407331975
0.43,Premium,F,VS1,62.2,61.0,1129,4.83,4.75,2.98,4,4,62.21294363256785
0.43,Premium,D,VS2,60.7,58.0,1129,4.88,4.84,2.95,3,6,60.69958847736626
0.43,Ideal,D,VS2,60.7,57.0,1129,4.91,4.88,2.97,3,6,60.67415730337079
0.43,Premium,D,VS2,60.2,59.0,1129,4.92,4.88,2.95,3,6,60.20408163265306
0.43,Ideal,D,VS2,61.8,56.0,1129,4.83,4.81,2.98,3,6,61.82572614107883
0.43,Ideal,D,VS2,62.0,55.0,1129,4.86,4.81,3.0,3,6,62.047569803516026
0.3,Premium,D,IF,62.1,59.0,1130,4.27,4.29,2.66,7,6,62.14953271028038
0.51,Good,E,SI2,63.3,56.0,1130,5.08,5.12,3.23,1,5,63.333333333333336
0.34,Ideal,D,VVS2,61.8,55.0,1130,4.46,4.48,2.76,5,6,61.744966442953015
0.33,Ideal,E,VVS1,61.3,56.0,1130,4.43,4.48,2.73,6,5,61.27946127946128
0.33,Ideal,E,VVS1,61.6,55.0,1130,4.44,4.46,2.74,6,5,61.573033707865164
0.5,Ideal,I,VS1,61.9,54.0,1130,5.12,5.16,3.18,4,1,61.867704280155635
